industry_type,production_scale,energy_source_type,energy_use_per_unit,water_consumption,material_input_tons,waste_generated_tons,recycled_percentage,hazardous_waste_tons,CO2_emissions_tons,NOx_emissions,wastewater_emission_index,recycling_rate,byproduct_reuse_index,energy_recovery_rate,cost_savings_from_recycling,production_cost_index,region,distance_to_industrial_area,population_density,eco_industrial_park_member,sustainability_certified,Symbiosis_Score_Percentage,Symbiosis_Potential
Textile,233.33863342195198,Mixed,1.3865576452011994,9027.357745278981,623.5821815938169,144.1511362329068,65.91204630307581,63.5074634294289,773.5579007305561,39.68899561841491,0.5072375552075571,0.46806697833054683,0.9476734393556826,0.328286962876394,28903.259052557332,0.49235238359504035,South,35.69933165506516,7236.4304326028405,0,1,48.865282724886356,Medium
Electronics,142.2586634192963,Mixed,7.596684178015938,5083.126415727329,249.16819850931023,288.13621699912585,91.52454481968498,52.908831492904454,669.145594417758,4.039742097815244,0.804022789519131,0.8566043515772975,0.8981861984109383,0.3872339329704706,4331.207202580548,0.46474305038984487,North,32.29581104201225,5569.154956413781,1,0,62.323207129205535,Medium
Food Processing,133.22611447780548,Non-renewable,1.5237484363648113,9591.04230066639,655.0801772365755,204.46641336876635,89.14267469318126,8.623379789243302,241.99600635693815,5.499204392016983,0.7125420091329969,0.2953158223223133,0.6538450151864355,0.47219267745634086,36363.79413551639,0.544161547218808,East,76.87882284253867,7774.027223711778,0,1,57.30544938533764,Medium
Textile,277.5525623721518,Mixed,4.069197006754047,12221.725793408332,238.85507453816112,272.7864860711652,77.09724267630405,39.00652827173729,303.4311026285162,33.15235124668257,0.36790292528627566,0.8739507886208737,0.6811071371676507,0.4341118731570675,32022.101618026933,0.8771895720002039,West,61.911012607092935,4177.045707131171,1,1,71.3127340478467,High
Cement,247.3871118661711,Mixed,4.709168827619683,9368.87308115489,667.8097909631003,220.28230091423598,71.48854855266892,55.811710622377994,382.3195553931804,34.65785787635205,0.33667383425369246,0.7956497409298423,0.16002764588610288,0.5134764064838947,10702.953013088487,0.6133375768621971,North,18.230802758308602,5181.942537750421,0,0,27.880527670039942,Low
Pharmaceutical,294.43073107550134,Mixed,7.897126826010998,4788.339657627799,113.95125620875805,221.96174093631655,33.293535124863446,42.391623724315295,783.5651246732525,18.09561819065189,0.2524424630279676,0.932502146818364,0.8368673693674662,0.5741255441660147,16905.430890421783,0.631906023682054,East,31.966753860210446,4695.208795134641,0,0,28.97937699224102,Low
Paper,377.47388077503655,Mixed,2.1621527655000254,4208.283672450356,699.6377816517721,28.605389578515403,81.90704676837534,31.334047722843916,154.46456530185824,28.705811457622232,0.5765157904886378,0.34183182831472675,0.10367562616589435,0.46903595435413176,12207.99896152743,0.8649606232724245,South,44.43295872632257,3977.2313496835795,1,0,51.096967627354,Medium
Paper,250.32326826849285,Non-renewable,1.80102063028651,5247.603901634996,424.3898381999979,111.04206344691335,46.337984815636126,49.75315370271026,298.8368207236686,34.76851285409877,0.9638428515938595,0.26217786200430504,0.33595749195587576,0.6814071864405657,39407.80929888053,0.8526882825550999,Central,49.8128972409677,6798.483050299498,1,0,35.44447091299643,Low
Electronics,265.89825704409526,Renewable,1.060943029437805,2886.9974419293203,272.4031922151965,258.21897498229924,33.140446113013795,77.49109322402204,588.9523533065177,2.2035476346437326,0.200066737617566,0.3477802073411553,0.9420364806333682,0.6967414965579278,34459.46490261126,0.8304671723402508,West,38.518343890243834,5227.29605822881,0,1,42.624908668693095,Medium
Plastic,108.68042852958148,Non-renewable,2.0890000580851162,3126.9918373252913,248.83493781136158,73.61813933388301,42.653664426044315,7.592632781286239,771.8761127297757,23.171041708233716,0.09525245490432521,0.9091848163898617,0.43009509119269573,0.44632327768357555,37348.5615024139,0.35879684521782784,West,65.18987753093282,6450.235665872688,0,1,45.46421105720445,Medium
Steel,309.64345149076144,Renewable,2.4509108534736734,11965.020977552434,374.007919197772,39.07423051615753,81.05451665140318,31.201284859804854,141.4266659561054,34.21248632779634,0.11940064207631362,0.34976596644764735,0.16804060156873285,0.1782168332783977,31973.420982266336,0.6805784463121982,East,61.873269517742074,6333.638705498823,0,1,41.024202005261905,Medium
Plastic,207.96966617733,Renewable,5.414066591081646,6078.622359357952,799.2871235777337,101.20128670844406,22.633823324120225,32.528468243687655,197.35636427158968,16.22712031109861,0.78309867625015,0.5586906379615143,0.9223651958441721,0.6265750291881104,19341.233160669406,0.7848593882961071,Central,41.402317652997006,1690.1522531113035,1,0,52.78297575774309,Medium
Steel,392.5520763720252,Renewable,2.537947532739803,6821.930118273494,215.24554507818692,70.02917604332112,48.77349299518491,46.15738483746968,196.04184602453557,12.444152441440862,0.3501048042845637,0.41331135432786276,0.9357256823375624,0.745661041115638,9806.501492958032,0.8013448137462571,North,68.64549216897497,5271.275553637621,0,1,57.57493252594019,Medium
Plastic,343.4156849906113,Mixed,1.1436457031052765,9113.717250718762,127.41248665924971,277.96001746398076,51.850395535006626,12.173968150553431,36.32698300381734,31.930414061246083,0.2243668276923797,0.40659813003360273,0.21833841671484294,0.6242985690835547,9907.045962569886,0.6467442855011377,South,60.5849833745061,1757.2545496144062,0,1,36.77543954807746,Low
Pharmaceutical,247.19393296515787,Mixed,6.786328418517421,9049.975679697442,488.77637653899643,261.05015939062866,13.113524295899648,14.131442389637563,491.21018748514064,13.763570048362029,0.35284411837350005,0.22404074889114967,0.8283234278661538,0.579249289262134,7763.948237933726,0.3104973284917015,North,62.72938420021018,4749.899730301413,0,1,30.519908791120507,Low
Cement,119.43124933509313,Renewable,3.5591699070277674,1476.964637067923,416.4068498301928,152.40655293345674,26.638412511594055,22.82891087982837,543.1483978337972,0.6253847782878768,0.6453308128295218,0.533371586717831,0.4013809935745025,0.25647079211114565,22772.682911529086,0.8842277409850412,East,76.5992607958065,5483.990538681144,1,1,45.331207740466,Medium
Cement,355.01305384978855,Renewable,3.4758768060651377,12557.34140189615,443.14720329748053,23.096442972741066,80.2731064289478,76.46960346148157,489.9701942976976,38.403117211348096,0.5467871248282837,0.8144638294704861,0.39323161803804296,0.6306233367373324,36958.727868818416,0.5833180216548729,West,22.78442141431781,7978.433558383177,0,1,61.20178701144151,Medium
Textile,335.92995053568694,Non-renewable,3.117353204175486,3071.2350217471217,550.2015631679128,215.7958920974811,80.61522803055465,58.72868649847221,75.63193174199519,23.88886783586523,0.743589406521226,0.09453651219848372,0.2864278687072115,0.3513705931185907,39688.32666173912,0.5361575371641589,West,22.876556664614235,438.22742956795923,0,0,28.464415678768663,Low
Automobile,139.06724145185055,Non-renewable,7.827612940024946,10984.538722720199,250.358052402987,188.90646074419806,34.85528213016108,52.93546413532026,73.99949808159272,32.870957789047814,0.3390741484817763,0.8503039342970794,0.09023924709940687,0.8776029765319565,12917.392401397063,0.5369692282063578,North,71.33827594386993,911.6906740870232,0,1,40.18504435233581,Medium
Cement,174.48905255049922,Non-renewable,2.1908079211649705,11703.729327858415,732.9987465379163,291.31362786490627,84.36626494082373,65.35661499154098,184.10151250541674,33.099411712537226,0.4520285734646854,0.6489256686235695,0.29120808531670117,0.6383480834839826,28497.952531275714,0.5544905280349599,South,62.233657124082995,800.8082316956056,0,1,50.845762297092854,Medium
Cement,333.89032260730795,Non-renewable,7.287666447672646,10866.043244324048,376.7540495917178,169.8912058797612,75.60154982080957,10.206117513335435,246.4297222451534,3.1232116047229463,0.1019683689629235,0.6050642725174126,0.09839921479974681,0.3003617090374724,24689.724593194354,0.4453084309036518,East,74.27055223197894,3307.2180328805725,0,0,28.95992409314928,Low
Food Processing,139.2731028951711,Mixed,6.437623324979215,8895.175875035105,146.81464635684634,104.23614840385828,45.5221361226098,68.74662557790013,633.504051609837,7.24897787576536,0.07305864603278145,0.613310209631593,0.881934841723967,0.47563421842753706,20579.57244129982,0.4964001754498979,South,6.924152505307339,6608.389219589347,1,0,49.13110099665334,Medium
Food Processing,373.68079653484074,Renewable,1.5353596884951917,711.8304580788015,606.7240675504582,158.11139960567394,73.61453927442821,47.58661711100032,144.3244072841585,12.789266890006072,0.46225524284410047,0.31664285235902245,0.6455486051534556,0.8119231482965399,27299.208464857573,0.8912145658648436,East,50.965052026404535,6783.6393957396585,1,0,49.21888056900557,Medium
Textile,215.8487760628358,Mixed,7.9071037105059405,5725.444639265975,532.3282644633878,293.8826709643323,91.71344365155853,26.826320596714837,54.39192879007506,13.167621759132253,0.30159660744592354,0.4236300534814589,0.8479603850147523,0.3519175560643827,16111.79472124262,0.5209008001536566,South,13.2810103736289,5948.440846624983,0,1,59.11889829510925,Medium
Automobile,107.85246802805077,Mixed,2.8995617447730737,9270.171725757427,286.8075518630278,210.426917597244,49.01242603555465,65.26842045965523,327.310256016183,26.522051648396058,0.6128005721361308,0.7693610053137931,0.6955616133235135,0.5228965131371429,37890.421453551084,0.6160350098842735,North,41.30398146682144,7195.6502862735915,1,0,46.832132932274234,Medium
Electronics,341.0395659213699,Renewable,1.6900804891568864,6118.043790876811,516.1390430255365,203.2329606884801,30.26631021104611,64.20516274788993,344.78589271069785,25.11375036973105,0.043002165444571916,0.3257429332426606,0.16815818397437532,0.6617029759263703,28807.056972840805,0.8089765595851313,Central,14.148260684568651,2718.3075645217295,0,0,8.897086916026673,Low
Food Processing,199.52309857228403,Mixed,6.805199638880316,13020.45847623579,214.89646727673266,76.00106896913618,90.05440250426325,67.65668653733817,371.7077237873843,20.03629623138764,0.12176637759956543,0.473018188615427,0.896523383061768,0.7290764049440674,30659.6414957129,0.616456686665318,East,11.990123700820583,887.6062251679332,0,1,63.713880842754754,Medium
Electronics,248.4797421292099,Renewable,5.946728735743899,4977.632992569423,383.6295195053971,224.3627426803822,61.3182645278768,9.241432008558572,664.9847643410354,8.844917426196334,0.8651908111063952,0.067669044248888,0.8599037482694903,0.20650295755827036,11212.03961023081,0.49467205297090056,North,2.949130939798586,653.593618320831,1,1,54.625532415156876,Medium
Chemical,115.93739021159013,Mixed,5.320531641145306,4756.254490650576,724.559391625494,226.33018969417267,18.94753881083615,77.54889959966208,96.44422359933455,15.588347052766984,0.5663116215191045,0.710202517641956,0.36326847011093205,0.5586370742095601,8406.116132909538,0.614250586151118,West,51.158627365866536,6846.635213031213,0,0,29.3921399149339,Low
Food Processing,80.82688475039436,Mixed,2.091866045892532,4356.966549843541,150.15067487056206,98.60025021389207,58.678039347818604,76.77009230317849,569.0748242891304,21.971961754374195,0.7120545336912272,0.42593195901074504,0.15038000631650883,0.8709799104465812,16984.950137584274,0.3684517862634585,West,30.00376410182671,5897.403095958792,0,0,27.26807301193504,Low
Pharmaceutical,284.1552658538552,Mixed,4.349472813791733,5325.322599931535,340.0223374905965,147.6955805552604,52.54937560310539,28.59757164013932,283.5975454153268,18.985421961105708,0.8419721187072957,0.5228228916262433,0.6837392757099864,0.9215238033587245,31133.55444277385,0.3780041731396619,South,10.204686220559791,5649.199386886743,1,0,51.390986188390485,Medium
Automobile,244.85605450679412,Mixed,6.4638921882104965,8582.371982555713,665.8568185402604,91.90798321743453,82.72505599642288,5.271521456953572,261.78450641966657,5.528055057255596,0.4638343429500522,0.15322038602968277,0.7055251724630502,0.6405305383034224,37674.244570608585,0.7164645193384014,West,27.181346663042167,2849.4754406562165,0,0,37.13926972727954,Low
Textile,269.9323421194071,Mixed,3.1253675670068817,10751.721766952567,777.1181745546336,81.31799574566458,55.10909112989932,13.364453557502856,747.3836383470643,26.15566449332599,0.7610603839674761,0.9425428059086931,0.8571461403566364,0.935294723743987,18238.5333870123,0.8504763943558475,Central,15.177639133223627,3163.260471222164,1,0,63.47106439414729,Medium
Chemical,333.9980321217652,Renewable,3.1818287996052903,10107.234807212384,390.44460231634696,12.639340723598119,31.694756919264094,79.42646603557576,213.8054490450588,3.3855451840210917,0.5245855790735243,0.32222104428636134,0.09739018350597192,0.5636617240785268,31417.958114892306,0.7354068800931111,East,75.45219685712944,7673.28552541469,1,0,36.23015628653778,Low
Automobile,286.91389229531524,Renewable,1.021986342336855,12211.908389731454,430.24971510751055,89.13746467273297,67.42974542851553,45.041035453733045,521.1748315647058,15.438689981702671,0.22274877027370388,0.6214906954368052,0.17753345422463468,0.4483445268028399,19875.489539738763,0.3447679443944143,South,26.96038108938515,697.6770039638932,0,1,40.541855232146986,Medium
Pharmaceutical,135.9275017047607,Non-renewable,2.2197038115176566,13345.75293471266,479.1289713378273,168.4211352140911,56.118913465524315,28.529743906084164,234.59965075335182,28.546159233171547,0.3376561688009395,0.5731127103690189,0.5884239135912641,0.5464287130534213,13218.673483107625,0.5417373666186034,East,28.04837481657241,6235.107548114783,0,1,52.047976622070244,Medium
Automobile,195.44720611539194,Mixed,7.12783937585284,12333.146113978593,749.2611062252831,5.472350326963504,29.80879340268416,23.056215508003106,415.5722284595004,1.2909296135284072,0.49035044105566084,0.7565829835324913,0.6072183957830742,0.1541411548371699,30092.07572758221,0.30153215296083824,East,67.50892426516768,2615.1399249254664,0,0,23.84729659322857,Low
Pharmaceutical,369.88515353208334,Renewable,4.092225441463949,774.7083489281413,693.6550932327723,88.5496297238519,58.75836792514716,20.559338824875802,633.3084562250967,23.014321352289986,0.31688555217227077,0.3144532600597645,0.08024869608350566,0.41154432771684896,32331.681091290433,0.6067240459953798,North,52.52494938030833,504.62602361793745,0,0,15.264349111969057,Low
Pharmaceutical,326.38230408053727,Non-renewable,7.889641494641038,11170.810326503837,177.95084346623327,265.0160480353588,79.83052412062332,53.132221204358565,707.7435683426833,13.713578478660242,0.33552769134989835,0.7303346104975135,0.40723884595549253,0.4625645477274758,9707.95017506585,0.4159226909291108,West,57.39338537743411,5992.046863791157,0,1,47.99204961470873,Medium
Electronics,258.1238585397495,Renewable,3.769955745016548,3521.7938174658084,377.56836338530627,180.12633260667144,12.428528006540887,33.551026521574876,674.1838474301393,0.8488578151980113,0.3373928312487664,0.39425155761716085,0.5757455581484442,0.8137650188488803,13596.441077722566,0.8208879892371941,East,51.60814071113892,2781.1127082913217,1,0,31.037174841393337,Low
Plastic,161.80639929896714,Mixed,6.006305183461689,2427.4566192657485,398.0003211473197,184.31953310388923,63.6223382848345,77.23285594948892,474.1009741928191,8.02013920690839,0.12283997885710418,0.42004486926171414,0.7141201998365605,0.7327837334682025,20801.520051999167,0.3626010317214494,Central,75.8033101479881,5832.750646193814,0,0,33.72283733550944,Low
Chemical,176.65936058713442,Renewable,2.973433300333104,9758.087379587465,641.8220837365675,123.99246998277421,39.71474164167333,54.707442451628914,214.07672596381326,37.66737463419085,0.08464260721225136,0.6554412738380931,0.33453562260049563,0.5912839267023207,9087.829531141315,0.30086003918821824,Central,18.146064861527524,5719.704188321337,0,1,43.565442329812264,Medium
Automobile,314.22658162740305,Mixed,3.5466674879865345,5136.276333411576,502.16966195407645,204.55928233026125,34.87707288955106,63.36356728391689,535.7620389442553,21.08538176745107,0.046496039691304336,0.7558571945664219,0.48551314371965726,0.3625495113886429,37295.703352644116,0.5706876258682563,West,79.14506085695207,4371.337628378298,0,1,38.793684597726646,Low
Steel,352.37576347288666,Mixed,2.3350819131362623,1328.1988688714273,540.6653465217597,61.03016603795595,43.36995878069446,23.419323886652794,573.7259357080942,39.8904745828507,0.11095626103433676,0.6501799725085031,0.7826493850808083,0.21833112712339137,24470.68867730844,0.3932599823554435,West,66.81458184940803,6263.510407842281,0,0,25.90858674164286,Low
Chemical,294.8558942497966,Renewable,3.429436579495765,2495.6311487762396,798.6499307492132,246.53030906333652,39.07192646107844,6.3349127286900675,28.339752288531102,21.230261639407278,0.343707092135618,0.8598915685140368,0.9085055575079664,0.3629885188231651,6605.724540124322,0.742791829365097,South,47.93986193235469,4732.098928535699,1,1,69.83132136205522,Medium
Plastic,339.04959224590135,Non-renewable,4.830662642944501,513.4765446144354,106.2200326025098,39.423290381090446,80.74032407021754,39.025826990550485,362.58419852686217,21.985488285465596,0.5938718057830571,0.30664312655906056,0.25728320785086095,0.6618236638632187,8993.134857933559,0.8519608390688371,South,53.66498670290742,2435.7674522164334,0,1,50.05506474157046,Medium
Chemical,325.3299632641299,Mixed,7.942410166854746,13596.742596498256,217.25736765029976,198.52039962266724,33.35781391527155,25.166523723698184,677.7443934009762,15.97779901084767,0.18814692720940895,0.8605550588917544,0.2777379852379066,0.2867340191765298,38265.50312234409,0.3251628085815403,South,52.608418367047896,5926.099348302469,1,1,54.05813832035615,Medium
Cement,127.90526974622648,Renewable,5.649411991502499,856.9607656979595,355.92195302866014,105.6390511168065,72.31800696405975,16.166653200633895,401.87832506957693,12.746596539890865,0.888008846002638,0.1677771733490408,0.8958363686904879,0.4341980261382493,30050.406256471495,0.537349267149658,West,6.554905476614004,4795.2905638462435,0,0,38.642522750801504,Low
Steel,215.66234013225665,Renewable,2.3947216808581984,3537.1086578879103,310.8368022866654,225.51632632183066,17.99508471943004,76.2113704640689,262.8728448873905,10.43604934875132,0.8083824312394494,0.6435772871269825,0.40632003568641517,0.3980932113935138,29907.393211189472,0.89808898564257,East,19.005286885491213,299.27279718138027,0,1,33.587670633642304,Low
Plastic,128.95481626514004,Renewable,1.314730091140858,6535.8103199746565,66.23417101023769,167.1805426234759,90.86869166117532,35.519057147362425,700.0022613992369,14.065114337161617,0.5205271128091636,0.5428675862421597,0.6965134920686684,0.7390310574119542,4754.946572192072,0.7396031820004012,North,76.99472899293043,7232.8245866084135,0,0,46.7878264291266,Medium
Electronics,155.27538713663515,Renewable,1.8844953692015742,5670.284226286877,118.83320485338187,138.4441463512213,62.896914166126905,13.976687363902851,141.58694407324845,18.664117695567068,0.7242098308133599,0.49517234637403046,0.6010387058568886,0.8454083560341299,36021.35583293999,0.8719125862234844,South,43.68042545103158,4456.020222929645,0,1,53.98010076854085,Medium
Automobile,358.1630798883368,Mixed,4.937886408911332,13720.025215235248,560.7149685526822,54.979608617507864,70.07107904878761,15.89205221449113,181.0272812846363,8.083682034116208,0.36632852469875843,0.3298208259759604,0.30702891181465064,0.6794338611298792,18861.943777226974,0.3984499711296933,North,31.51158105442914,6975.292670740348,0,1,43.011028402831876,Medium
Paper,231.32542900261828,Non-renewable,6.356122301717364,1084.1897131508608,709.4933475219204,192.8623319638841,35.33334322802833,22.456779397167523,556.150446210184,9.382566126324987,0.0367777927330899,0.5033594707774107,0.6382059997622225,0.3574420348397307,27069.258260317198,0.4328211356951721,Central,61.43900014434785,7085.347344061508,0,0,23.665072084241913,Low
Plastic,251.31459258965148,Mixed,7.582934451105229,7927.113261317248,435.6702584494832,292.55710380902184,45.02820834018974,79.94530145517702,294.9000343907285,11.226018362403346,0.9043328475325398,0.1955960207462329,0.640009310861276,0.4398593440782985,38468.19032633253,0.39288674435809556,West,42.91247752715314,3670.7399225336903,1,1,49.94468848898093,Medium
Textile,137.1027088728871,Renewable,1.1107622039777456,10366.952206603422,454.39330963522474,248.55301034756943,29.02116283303298,21.440920041567786,576.1531318723476,18.245765731268147,0.127793488257822,0.382388849790508,0.5831988668681686,0.17901513864834928,5800.470453549162,0.481421420265563,Central,3.026696171688012,4159.747972319601,0,0,11.717076238650069,Low
Automobile,179.9269715356147,Renewable,4.659320990933089,14009.620618376948,241.32007462428456,22.702416813758482,89.26556729318904,26.30414436627629,143.0088245824037,26.2861279891626,0.9479373463796514,0.13881282573548967,0.13969474236456159,0.20128770298994886,20326.505460489992,0.7346304409974311,South,59.426532543779196,3442.884223869695,1,0,41.68004011762638,Medium
Plastic,153.6787738969184,Renewable,4.296071493562238,9495.383155793954,625.9072727252835,115.98766661655137,51.4888780036171,52.746250238720116,216.76988988865983,34.317772936308344,0.57188258826611,0.5646619398076876,0.9456546401366339,0.1978633107738635,3885.2839931534077,0.39896799645491293,East,59.112969684123186,3705.6068474027547,0,0,36.93268133800023,Low
Cement,145.97957264589644,Mixed,5.592385153829928,12154.45092217056,613.8459405254423,278.04698771113016,63.58808983092915,23.516910112823865,142.18495512363415,11.84170756889216,0.30556306102142994,0.13619109757966424,0.4103748150537446,0.16752772180517916,20982.726086301187,0.6145404227299731,South,14.881599544578002,7182.147839979477,0,1,30.859048227522546,Low
Paper,284.1474538611104,Mixed,4.917051981257393,1714.0115987575518,491.27426691324246,153.39790552932132,72.41312259511082,17.26434008477547,763.2700445795375,7.757269443486776,0.49552462331184466,0.19431017951464907,0.62442588685729,0.21162310565821713,11585.8575985277,0.46152595146863884,North,76.61948689708863,6347.523308949706,0,0,23.349514945932288,Low
Cement,162.20283124662873,Renewable,5.809274054077364,6096.122908585447,209.49821488350713,200.32298861341286,41.54401774346081,12.690974931967896,336.2150894637208,15.464474861596921,0.5016298089230942,0.12692012133873318,0.8471855247013573,0.23241938232052184,36620.49011240708,0.7975174674821492,South,19.464834260206917,1186.9002752615083,0,1,30.50119380349345,Low
Paper,282.2449555265339,Mixed,5.606578093244332,5922.233449946479,122.76366367781709,274.2168069494602,71.20864063582701,25.014613202223373,283.0315297299763,35.8281315166883,0.023287079442581904,0.3931795759568701,0.43095963957785266,0.15066134941786963,17142.7147823773,0.3039554432033634,East,37.70445065581154,4960.400696012748,1,1,51.307708129751845,Medium
Textile,98.70547651473726,Non-renewable,1.8190820740056233,13351.179138607906,98.17893189284442,262.7694336738648,67.4593616292889,8.473255170301881,31.077681813196467,0.889498769317009,0.35545985188413864,0.8077626089765136,0.7465325511249937,0.6262346496958043,26087.15294997901,0.4338689751232001,East,10.949404978351344,7968.071795013469,0,1,56.157671534586974,Medium
Automobile,125.3678059286726,Mixed,6.598025395331037,2694.8819833174866,494.5220499821583,153.03701078445073,69.98104337928545,1.4917269131826316,139.66571194049217,27.275810334280944,0.7398657995429174,0.8662067524704449,0.9246419822114653,0.9413613811239796,34690.91606295286,0.6631444545433092,West,49.056020917145894,4845.295469613389,0,0,62.116583201370375,Medium
Electronics,167.85288128004012,Non-renewable,1.862628030014274,2702.349498881139,668.7764893571,134.10565928399262,51.5845415173921,64.37133578677418,348.4859678691496,19.34782183325747,0.510069188950708,0.11470050914001205,0.3730412842277434,0.8412680701870304,39380.290619852705,0.35802630118430556,West,31.285187364462573,6329.798679626223,0,1,36.60722223984333,Low
Cement,271.05501340662136,Mixed,5.88971437646396,5264.0931733440775,693.7478238356936,105.20932245147819,42.54967749478745,11.031595393166125,73.43217820607737,6.861325490946863,0.2442301170095842,0.6210951267754643,0.414742613209463,0.09104245144347758,21145.136072484747,0.5797873295675937,East,29.547530052357025,6198.679492373133,0,0,29.348893853495387,Low
Cement,296.2691984279603,Mixed,3.913017573484247,1289.757686819145,397.71655575758734,217.11073573305288,28.876985997764137,62.07814798521938,418.3766770148492,13.180350287841433,0.335109860036944,0.665946882132866,0.8650184530969117,0.43075292827705225,19318.792708735324,0.5617243778894219,East,66.50419642323389,2932.476701804163,1,1,54.50850567836261,Medium
Pharmaceutical,221.66942936944866,Mixed,4.596955142036185,3145.641589461106,638.2034744800377,89.66110584410526,80.0932399880759,63.80339831893278,374.9120420022693,9.385526733142838,0.8630543931159491,0.5303929481888217,0.1936785810336647,0.8233795213094951,4878.106521265431,0.8115138040930583,North,2.7458136023373028,3100.4245610908793,0,1,51.199991336912895,Medium
Paper,222.65309266471326,Mixed,7.323086100629974,14495.539758913159,760.1601472557677,78.71684389711554,61.70975395519269,43.033562106339446,618.3911494685946,35.17437063165983,0.5255496701502296,0.6502863753225914,0.07573535452349808,0.17120733619279677,2484.0798468141716,0.6752383159000881,South,64.23984812960896,5847.796089965145,1,0,39.35152953228164,Low
Food Processing,311.8453924475578,Renewable,7.229186085314406,6708.6671280740065,256.377584366051,110.09371890811512,47.76993666828707,24.774556665036116,534.646107092247,19.533998665827113,0.528352122551236,0.2603216438987857,0.8680001043642006,0.8128806319868385,25134.479514942854,0.6838212372954616,West,46.57298812835014,4099.871546517714,0,1,49.672497792463766,Medium
Automobile,85.06274936498639,Mixed,6.724994139585207,9664.278522125329,348.47025978556786,57.27844177924364,90.23965207040197,11.602618699991076,367.83889815004756,22.742223975963466,0.96146745905101,0.4906797906371144,0.7894324167058223,0.5834305740541094,4487.645381610548,0.8710845610734996,North,78.91568405145553,4650.451531217026,1,0,60.2148409664831,Medium
Paper,189.14880783175056,Renewable,4.571038663194263,11028.613260497235,748.6092444475105,210.06034570400135,14.066299063098299,58.94440853767993,195.23534608195573,23.950660963812314,0.32088139903664337,0.4017882641322456,0.9253247292961988,0.8881686973365006,16454.399607461986,0.8894162251940252,South,47.97657120713142,5760.665164845733,1,0,39.757074593513515,Low
Pharmaceutical,341.9862582781545,Mixed,6.153678670936832,5820.940401604407,303.67322548796363,186.7909915525306,82.26461534242904,48.110958878542874,586.9535814938889,25.764876421793065,0.47954112510622837,0.13073715629566796,0.10241400443961043,0.8384352028379826,2137.044572045537,0.6920368392917032,West,6.319572463540718,6265.085210904592,0,0,20.25194304468675,Low
Chemical,273.0302112682791,Renewable,4.590279388631666,2634.792578952496,735.4072177413473,147.44916756417385,94.79452040040765,52.43627651948513,572.1324406942792,20.074449769849235,0.811713597720834,0.61300079575024,0.1905595973968885,0.6593308898528457,25378.64496069549,0.6132008700912326,North,5.950335462610653,2317.8293063179567,0,1,52.31984586710071,Medium
Paper,187.91268248173452,Non-renewable,7.087242577323442,3495.424735215822,785.7836466908493,120.14610488215862,85.39007942504372,0.6935271876104832,139.5710052020022,1.2060044680344748,0.7589122488870297,0.4956936734043916,0.14478130318082796,0.6420403938854259,18165.776096738857,0.664752035078928,Central,70.88593293700289,1344.991323608311,1,1,63.13858090145972,Medium
Electronics,369.7679335454956,Mixed,3.8194308326302995,5042.3639104188505,546.3580464308185,273.1734501545358,78.88710977732815,74.20136125662596,733.5064285118141,13.72154613312875,0.26579942192867256,0.29765662421232486,0.6650745190643383,0.2418477821527173,6826.789251878939,0.5294662230324962,Central,67.61470334986214,2475.998244445057,0,1,35.17765578306119,Low
Automobile,327.23927278380245,Mixed,7.791647410904138,9722.992095107273,662.6677171281262,13.591516571786059,41.816009439537595,5.303214995724019,70.23599049173367,7.762993008479152,0.15109104760538583,0.47631673436303423,0.5954090663724289,0.15507767044220766,13261.96905995124,0.8924739701760465,West,28.97942589539781,4158.798935718189,1,1,59.14995452775544,Medium
Pharmaceutical,164.7665431157547,Renewable,7.5262593076021425,6275.067961791289,612.1591731658139,231.88678433465324,29.66170549229495,29.344470811200452,62.929412936318634,27.365642295011238,0.7007045761873683,0.7477682165577527,0.37340167944853364,0.42385408697191845,23647.10656093313,0.7230127556981154,North,50.2065337661287,2868.702274916905,0,0,26.633016098635792,Low
Chemical,286.4927480082294,Non-renewable,6.191218336162499,598.8131195518578,574.6506932116429,271.06332366592216,72.4622942424661,32.216931972136024,166.13332577669306,2.739833729116843,0.25765617680719477,0.7714919865272575,0.10168113146202051,0.21792203554381223,26955.107984379127,0.4746040766274988,South,40.188125850336824,4633.229519011232,0,1,40.56730946069194,Medium
Steel,270.64023302046616,Non-renewable,2.955911189232504,8089.404183478342,280.19830473592447,136.67460093182817,35.88890613452831,0.10844195983590765,729.3794224780415,22.770233948909947,0.9226758285242411,0.6345735158744322,0.6256957856418869,0.14217504590998303,19568.76342721098,0.33465977938324104,South,77.43879630061207,617.0326481799018,1,0,34.00123383786597,Low
Pharmaceutical,208.38013249247444,Mixed,1.9215751215528087,13861.944182657558,92.82075343095778,167.4536949838408,24.96337298317251,39.76714474806377,425.598536748799,8.819953029834886,0.1292476939892261,0.47097305006014734,0.5631084366035509,0.32209405994560414,32550.44641145594,0.3268331574911807,North,76.09695026839753,4176.0532105873845,0,1,31.955507530051648,Low
Steel,197.4259453455362,Renewable,6.982924150652383,12275.125359625847,307.28879938973796,283.6167879252012,76.85470040380525,60.22471956088079,634.5939181248621,37.97941061944891,0.31831520013477654,0.5681746752834632,0.15161288995455416,0.8244409485169836,6272.735644713456,0.4229477883159235,Central,78.73944266618041,3070.2822741141217,0,1,48.62295513024834,Medium
